Fecha,Hora,Divisa,Importancia,Evento,Actual,Prevision,Anterior
26 de enero de 2022",14:30,  USD,,PIB (Trimestral) (4T)  ,"6,9%","5,5%","2,3%"
26 de enero de 2022",14:30,  USD,,Nuevas peticiones de subsidio por desempleo,260K,260K,290K
26 de enero de 2022",16:00,  USD,,Venta de viviendas pendientes (Mensual) (Dic),"-3,8%","-0,2%","-2,3%"
27 de enero de 2022",10:00,  EUR,,PIB de Alemania (Trimestral) (4T)  ,"-0,7%","-0,3%","1,7%"
27 de enero de 2022",14:30,  USD,,Precios del gasto en consumo personal subyacente (Mensual) (Dic),"0,5%","0,5%","0,5%"
28 de enero de 2022",02:30,  CNY,,PMI manufacturero (Ene),"50,1","50,0","50,3"
28 de enero de 2022",02:45,  CNY,,PMI manufacturero de Caixin (Ene),"49,1","50,4","50,9"
28 de enero de 2022",14:00,  EUR,,IPC de Alemania (Anual) (Ene)  ,"4,9%","4,3%","4,9%"
30 de enero de 2022",01:30,  AUD,,Ventas minoristas (Mensual) (Dic)  ,"-4,4%","3,9%","7,3%"
30 de enero de 2022",04:30,  AUD,,Decisión de tipos de interés (Feb),"0,10%","0,10%","0,10%"
30 de enero de 2022",04:30,  AUD,,Comunicado sobre tipos del RBA  , , , 
30 de enero de 2022",09:55,  EUR,,PMI manufacturero de Alemania (Ene),"59,8","60,5","57,4"
30 de enero de 2022",09:55,  EUR,,Cambio del desempleo en Alemania (Ene),-48K,-6K,-29K
30 de enero de 2022",10:30,  GBP,,PMI manufacturero (Ene),"57,3","56,9","57,9"
30 de enero de 2022",14:30,  CAD,,PIB (Mensual) (Nov),"0,6%","0,3%","0,8%"
30 de enero de 2022",16:00,  USD,,PMI manufacturero del ISM (Ene),"57,6","57,5","58,8"
30 de enero de 2022",16:00,  USD,,Encuesta JOLTs de ofertas de empleo (Dic),"10,925M","10,300M","10,775M"
30 de enero de 2022",22:45,  NZD,,Evolución del empleo (Trimestral) (4T),"0,1%","0,3%","2,0%"
31 de enero de 2022",11:00,  EUR,,IPC en la zona euro (Anual) (Ene)  ,"5,1%","4,4%","5,0%"
31 de enero de 2022",14:15,  USD,,Cambio del empleo no agrícola ADP (Ene),-301K,207K,776K
31 de enero de 2022",16:30,  USD,,Inventarios de petróleo crudo de la AIE,"-1,046M","1,525M","2,377M"
1 de febrero de 2022",10:30,  GBP,,PMI compuesto (Ene),"54,2","53,4","53,6"
1 de febrero de 2022",10:30,  GBP,,PMI de servicios (Ene),"54,1","53,3","53,6"
1 de febrero de 2022",13:00,  GBP,,Informe del Banco de Inglaterra sobre inflación  , , , 
1 de febrero de 2022",13:00,  GBP,,Decisión de tipos de interés (Feb),"0,50%","0,50%","0,25%"
1 de febrero de 2022",13:00,  GBP,,Actas de la reunión de política monetaria del Banco de Inglaterra  , , , 
1 de febrero de 2022",13:45,  EUR,,Tipo de la facilidad de depósito (Feb),"-0,50%","-0,50%","-0,50%"
1 de febrero de 2022",13:45,  EUR,,Tipo de facilidad marginal de crédito del BCE,"0,25%", ,"0,25%"
1 de febrero de 2022",13:45,  EUR,,Comunicado del BCE sobre política monetaria  , , , 
1 de febrero de 2022",13:45,  EUR,,Decisión del BCE sobre tipos de interés (Feb),"0,00%","0,00%","0,00%"
1 de febrero de 2022",14:30,  USD,,Nuevas peticiones de subsidio por desempleo,238K,245K,261K
1 de febrero de 2022",14:30,  EUR,,Rueda de prensa del BCE  , , , 
1 de febrero de 2022",15:15,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
1 de febrero de 2022",16:00,  USD,,PMI no manufacturero del ISM (Ene),"59,9","59,5","62,3"
2 de febrero de 2022",10:30,  GBP,,PMI del sector de la construcción (Ene),"56,3","54,3","54,3"
2 de febrero de 2022",14:30,  USD,,Nóminas no agrícolas (Ene),467K,150K,510K
2 de febrero de 2022",14:30,  USD,,Tasa de desempleo (Ene),"4,0%","3,9%","3,9%"
2 de febrero de 2022",14:30,  CAD,,Cambio del empleo (Ene),"-200,1K","-117,5K","78,6K"
2 de febrero de 2022",16:00,  CAD,,PMI de Ivey (Ene),"50,7", ,"45,0"
2 de febrero de 2022",16:45,  USD,,"Discurso de Joe Biden, presidente de EE.UU.  ", , , 
3 de febrero de 2022",01:30,  AUD,,Ventas minoristas (Mensual) (Ene),"-4,4%","-4,4%","7,3%"
3 de febrero de 2022",16:45,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
4 de febrero de 2022",03:15,  NZD,,Declaraciones del gobernador Orr del RBNZ  , , , 
4 de febrero de 2022",12:00,  BRL,,Actas de la reunión del CMP del Banco Central de Brasil  , , , 
4 de febrero de 2022",18:00,  USD,,Previsión energética a corto plazo de la EIA  , , , 
5 de febrero de 2022",16:30,  USD,,Inventarios de petróleo crudo de la AIE,"-4,756M","0,369M","-1,046M"
7 de febrero de 2022",05:30,  INR,,Decisión de tipos de interés,"4,00%","4,00%","4,00%"
7 de febrero de 2022",10:05,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
7 de febrero de 2022",14:30,  USD,,IPC subyacente (Mensual) (Ene),"0,6%","0,5%","0,6%"
7 de febrero de 2022",14:30,  USD,,IPC (Anual) (Ene),"7,5%","7,3%","7,0%"
7 de febrero de 2022",14:30,  USD,,IPC (Mensual) (Ene),"0,6%","0,5%","0,6%"
7 de febrero de 2022",14:30,  USD,,Nuevas peticiones de subsidio por desempleo,223K,230K,239K
7 de febrero de 2022",21:15,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
8 de febrero de 2022",08:00,  GBP,,PIB (Trimestral) (4T)  ,"1,0%","1,1%","1,0%"
8 de febrero de 2022",08:00,  GBP,,PIB (Mensual),"-0,2%", ,"0,9%"
8 de febrero de 2022",08:00,  GBP,,PIB (Anual) (4T)  ,"6,5%","6,4%","7,0%"
8 de febrero de 2022",08:00,  GBP,,Producción manufacturera (Mensual) (Dic),"0,2%","0,1%","0,7%"
8 de febrero de 2022",08:00,  GBP,,PIB mensual a 3M / Evolución a 3M,"1,0%", ,"1,1%"
8 de febrero de 2022",08:00,  EUR,,IPC de Alemania (Anual) (Ene),"4,9%","4,9%","4,9%"
8 de febrero de 2022",17:15,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
9 de febrero de 2022",00:50,  JPY,,PIB (Trimestral) (4T)  ,"1,3%","1,4%","-0,9%"
9 de febrero de 2022",01:30,  AUD,,Actas de la reunión de política monetaria del Banco de la Reserva de Australia  , , , 
9 de febrero de 2022",08:00,  GBP,,"Ingresos medios de los trabajadores, bonus incluidos (Dic)","4,3%","3,8%","4,2%"
9 de febrero de 2022",08:00,  GBP,,Evolución del desempleo (Ene),"-31,9K","-28,0K","-51,6K"
9 de febrero de 2022",11:00,  EUR,,Índice ZEW de confianza inversora en Alemania (Feb),"54,3","55,0","51,7"
9 de febrero de 2022",14:30,  USD,,IPP (Mensual) (Ene),"1,0%","0,5%","0,4%"
9 de febrero de 2022",21:30,  USD,,"Discurso de Joe Biden, presidente de EE.UU.  ", , , 
10 de febrero de 2022",08:00,  GBP,,IPC (Anual) (Ene),"5,5%","5,4%","5,4%"
10 de febrero de 2022",14:30,  USD,,Ventas minoristas subyacentes (Mensual) (Ene),"3,3%","0,8%","-2,8%"
10 de febrero de 2022",14:30,  USD,,Ventas minoristas (Mensual) (Ene),"3,8%","2,0%","-2,5%"
10 de febrero de 2022",14:30,  CAD,,IPC subyacente (Mensual) (Ene),"0,8%","0,0%","0,0%"
10 de febrero de 2022",16:30,  USD,,Inventarios de petróleo crudo de la AIE,"1,121M","-1,572M","-4,756M"
10 de febrero de 2022",20:00,  USD,,Actas de la reunión del FOMC  , , , 
11 de febrero de 2022",01:30,  AUD,,Cambio del empleo (Ene),"12,9K","-15,0K","64,8K"
11 de febrero de 2022",11:00,  EUR,,Cumbre de líderes de la UE  , , , 
11 de febrero de 2022",14:30,  USD,,Permisos de construcción (Ene),"1,899M","1,760M","1,885M"
11 de febrero de 2022",14:30,  USD,,Nuevas peticiones de subsidio por desempleo,248K,219K,225K
11 de febrero de 2022",14:30,  USD,,Índice manufacturero de la Fed de Filadelfia (Feb),"16,0","20,0","23,2"
14 de febrero de 2022",08:00,  GBP,,Ventas minoristas (Mensual) (Ene),"1,9%","1,0%","-4,0%"
14 de febrero de 2022",11:00,  EUR,,Cumbre de líderes de la UE  , , , 
14 de febrero de 2022",14:30,  CAD,,Ventas minoristas subyacentes (Mensual) (Dic),"-2,5%","-2,0%","1,1%"
14 de febrero de 2022",16:00,  USD,,Ventas de viviendas de segunda mano (Ene),"6,50M","6,10M","6,09M"
14 de febrero de 2022",22:00,  USD,,"Discurso de Joe Biden, presidente de EE.UU.  ", , , 
15 de febrero de 2022",02:15,  CNY,,Tasa de préstamo preferencial del PBoC,"3,70%","3,70%","3,70%"
15 de febrero de 2022",09:30,  EUR,,PMI manufacturero de Alemania (Feb)  ,"58,5","59,5","59,8"
15 de febrero de 2022",10:30,  GBP,,PMI compuesto  ,"60,2","55,0","54,2"
15 de febrero de 2022",10:30,  GBP,,PMI manufacturero (Feb)  ,"57,3","57,2","57,3"
15 de febrero de 2022",10:30,  GBP,,PMI de servicios  ,"60,8","55,5","54,1"
22 de febrero de 2022",02:15,  CNY,,Tasa de préstamo preferencial del PBoC,"3,70%","3,70%","3,70%"
22 de febrero de 2022",09:30,  EUR,,PMI manufacturero de Alemania (Feb)  ,"58,5","59,5","59,8"
22 de febrero de 2022",10:30,  GBP,,PMI compuesto  ,"60,2","55,0","54,2"
22 de febrero de 2022",10:30,  GBP,,PMI manufacturero (Feb)  ,"57,3","57,2","57,3"
22 de febrero de 2022",10:30,  GBP,,PMI de servicios  ,"60,8","55,5","54,1"
23 de febrero de 2022",10:00,  EUR,,Índice Ifo de confianza empresarial en Alemania (Feb),"98,9","96,5","96,0"
23 de febrero de 2022",16:00,  USD,,Confianza del consumidor de The Conference Board (Feb),"110,5","110,0","111,1"
24 de febrero de 2022",02:00,  NZD,,Decisión de tipos de interés,"1,00%","1,00%","0,75%"
24 de febrero de 2022",02:00,  NZD,,Anuncio de tipos de interés del Banco de la Reserva de Nueva Zelanda  , , , 
24 de febrero de 2022",03:00,  NZD,,Rueda de prensa del RBNZ  , , , 
24 de febrero de 2022",10:30,  GBP,,Comparecencia sobre el informe de inflación  , , , 
24 de febrero de 2022",11:00,  EUR,,IPC en la zona euro (Anual) (Ene),"5,1%","5,1%","5,1%"
24 de febrero de 2022",15:15,  GBP,,Audiencia del Comité de Hacienda del Banco de Inglaterra, , , 
25 de febrero de 2022",14:15,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
25 de febrero de 2022",14:30,  USD,,PIB (Trimestral) (4T)  ,"7,0%","7,0%","6,9%"
25 de febrero de 2022",14:30,  USD,,Nuevas peticiones de subsidio por desempleo,232K,235K,249K
25 de febrero de 2022",16:00,  USD,,Ventas de viviendas nuevas (Ene),801K,806K,839K
25 de febrero de 2022",17:00,  USD,,Inventarios de petróleo crudo de la AIE,"4,515M","0,442M","1,121M"
25 de febrero de 2022",19:30,  USD,,"Discurso de Joe Biden, presidente de EE.UU.  ", , , 
28 de febrero de 2022",08:00,  EUR,,PIB de Alemania (Trimestral) (4T),"-0,3%","-0,7%","1,7%"
28 de febrero de 2022",12:15,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
28 de febrero de 2022",14:30,  USD,,Pedidos de bienes duraderos (subyacente) (Mensual) (Ene),"0,7%","0,4%","0,9%"
28 de febrero de 2022",14:30,  USD,,Precios del gasto en consumo personal subyacente (Mensual) (Ene),"0,5%","0,5%","0,5%"
28 de febrero de 2022",16:00,  USD,,Venta de viviendas pendientes (Mensual) (Ene),"-5,7%","1,0%","-2,3%"
28 de febrero de 2022",16:00,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
28 de febrero de 2022",17:00,  USD,,Informe de política monetaria de la Fed  , , , 
1 de marzo de 2022",01:30,  AUD,,Ventas minoristas (Mensual) (Ene)  ,"1,8%","0,4%","-4,4%"
1 de marzo de 2022",16:50,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
2 de marzo de 2022",02:30,  CNY,,PMI manufacturero (Feb),"50,2","49,9","50,1"
2 de marzo de 2022",02:45,  CNY,,PMI manufacturero de Caixin (Feb),"50,4","49,5","49,1"
2 de marzo de 2022",04:30,  AUD,,Decisión de tipos de interés (Mar),"0,10%","0,10%","0,10%"
2 de marzo de 2022",04:30,  AUD,,Comunicado sobre tipos del RBA  , , , 
2 de marzo de 2022",09:55,  EUR,,PMI manufacturero de Alemania (Feb),"58,4","58,5","59,8"
2 de marzo de 2022",10:30,  GBP,,PMI manufacturero (Feb),"58,0","57,3","57,3"
2 de marzo de 2022",14:00,  EUR,,IPC de Alemania (Anual) (Feb)  ,"5,1%","5,1%","4,9%"
2 de marzo de 2022",14:00,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
2 de marzo de 2022",14:30,  CAD,,PIB (Mensual) (Dic),"0,0%","0,1%","0,6%"
2 de marzo de 2022",16:00,  USD,,PMI manufacturero del ISM (Feb),"58,6","58,0","57,6"
2 de marzo de 2022",22:00,  USD,,"Discurso de Joe Biden, presidente de EE.UU.  ", , , 
3 de marzo de 2022",01:30,  AUD,,PIB (Trimestral) (4T),"3,4%","-2,7%","-1,9%"
3 de marzo de 2022",03:00,  USD,,"Discurso de Joe Biden, presidente de EE.UU.  ", , , 
3 de marzo de 2022",09:55,  EUR,,Cambio del desempleo en Alemania (Feb),-33K,-23K,-48K
3 de marzo de 2022",11:00,  EUR,,IPC en la zona euro (Anual) (Feb)  ,"5,8%","5,3%","5,1%"
3 de marzo de 2022",14:15,  USD,,Cambio del empleo no agrícola ADP (Feb),475K,378K,509K
3 de marzo de 2022",15:30,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
3 de marzo de 2022",16:00,  USD,,"Comparecencia de Powell, presidente de la Fed  ", , , 
3 de marzo de 2022",16:00,  CAD,,Decisión de tipos de interés,"0,50%","0,50%","0,25%"
3 de marzo de 2022",16:30,  USD,,Inventarios de petróleo crudo de la AIE,"-2,597M","2,748M","4,515M"
4 de marzo de 2022",10:30,  GBP,,PMI compuesto (Feb),"59,9","60,2","54,2"
4 de marzo de 2022",10:30,  GBP,,PMI de servicios (Feb),"60,5","60,8","54,1"
4 de marzo de 2022",13:30,  EUR,,Actas de la reunión de política monetaria del BCE  , , , 
4 de marzo de 2022",14:30,  USD,,Nuevas peticiones de subsidio por desempleo,215K,226K,233K
4 de marzo de 2022",16:00,  USD,,"Comparecencia de Powell, presidente de la Fed  ", , , 
4 de marzo de 2022",16:00,  USD,,PMI no manufacturero del ISM (Feb),"56,5","61,0","59,9"
6 de marzo de 2022",01:30,  AUD,,Ventas minoristas (Mensual),"1,8%","1,8%","-4,4%"
6 de marzo de 2022",10:30,  GBP,,PMI del sector de la construcción (Feb),"59,1","54,3","56,3"
6 de marzo de 2022",14:30,  USD,,Nóminas no agrícolas (Feb),678K,400K,481K
6 de marzo de 2022",14:30,  USD,,Tasa de desempleo (Feb),"3,8%","3,9%","4,0%"
6 de marzo de 2022",16:00,  CAD,,PMI de Ivey (Feb),"60,6","54,2","50,7"
8 de marzo de 2022",11:00,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
8 de marzo de 2022",18:00,  USD,,Previsión energética a corto plazo de la EIA  , , , 
9 de marzo de 2022",00:50,  JPY,,PIB (Trimestral) (4T),"1,1%","1,4%","1,3%"
9 de marzo de 2022",16:00,  USD,,Encuesta JOLTs de ofertas de empleo (Ene),"11,263M","10,925M","11,448M"
9 de marzo de 2022",16:30,  USD,,Inventarios de petróleo crudo de la AIE,"-1,863M","-0,657M","-2,597M"
10 de marzo de 2022",13:45,  EUR,,Tipo de la facilidad de depósito (Mar),"-0,50%","-0,50%","-0,50%"
10 de marzo de 2022",13:45,  EUR,,Tipo de facilidad marginal de crédito del BCE,"0,25%", ,"0,25%"
10 de marzo de 2022",13:45,  EUR,,Comunicado del BCE sobre política monetaria  , , , 
10 de marzo de 2022",13:45,  EUR,,Decisión del BCE sobre tipos de interés (Mar),"0,00%","0,00%","0,00%"
10 de marzo de 2022",14:30,  USD,,IPC subyacente (Mensual) (Feb),"0,5%","0,5%","0,6%"
10 de marzo de 2022",14:30,  USD,,IPC (Mensual) (Feb),"0,8%","0,8%","0,6%"
10 de marzo de 2022",14:30,  USD,,IPC (Anual) (Feb),"7,9%","7,9%","7,5%"
10 de marzo de 2022",14:30,  USD,,Nuevas peticiones de subsidio por desempleo,227K,217K,216K
10 de marzo de 2022",14:30,  EUR,,Rueda de prensa del BCE  , , , 
11 de marzo de 2022",08:00,  GBP,,PIB (Mensual),"0,8%","0,2%","-0,2%"
11 de marzo de 2022",08:00,  GBP,,PIB (Anual),"10,0%","9,3%","6,0%"
11 de marzo de 2022",08:00,  GBP,,Producción manufacturera (Mensual) (Ene),"0,8%","0,2%","0,2%"
11 de marzo de 2022",08:00,  GBP,,PIB mensual a 3M / Evolución a 3M,"1,1%","0,8%","1,0%"
11 de marzo de 2022",08:00,  EUR,,IPC de Alemania (Anual) (Feb),"5,1%","5,1%","4,9%"
11 de marzo de 2022",14:30,  CAD,,Cambio del empleo (Feb),"336,6K","160,0K","-200,1K"
15 de marzo de 2022",01:30,  AUD,,Actas de la reunión de política monetaria del Banco de la Reserva de Australia  , , , 
15 de marzo de 2022",03:00,  CNY,,Índice de Producción Industrial (Anual) (Feb),"7,5%","3,9%","4,3%"
15 de marzo de 2022",08:00,  GBP,,"Ingresos medios de los trabajadores, bonus incluidos (Ene)","4,8%","4,6%","4,6%"
15 de marzo de 2022",08:00,  GBP,,Evolución del desempleo (Feb),"-48,1K","-28,0K","-67,3K"
15 de marzo de 2022",11:00,  EUR,,Índice ZEW de confianza inversora en Alemania (Mar),"-39,3","10,0","54,3"
15 de marzo de 2022",13:30,  USD,,IPP (Mensual) (Feb),"0,8%","0,9%","1,2%"
15 de marzo de 2022",16:15,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
16 de marzo de 2022",13:30,  USD,,Ventas minoristas subyacentes (Mensual) (Feb),"0,2%","0,9%","4,4%"
16 de marzo de 2022",13:30,  USD,,Ventas minoristas (Mensual) (Feb),"0,3%","0,4%","4,9%"
16 de marzo de 2022",13:30,  CAD,,IPC subyacente (Mensual) (Feb),"0,8%", ,"0,8%"
16 de marzo de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"4,345M","-1,375M","-1,863M"
16 de marzo de 2022",19:00,  USD,,Proyecciones económicas del FOMC  , , , 
16 de marzo de 2022",19:00,  USD,,Comunicado del FOMC  , , , 
16 de marzo de 2022",19:00,  USD,,Decisión de tipos de interés,"0,50%","0,50%","0,25%"
16 de marzo de 2022",19:30,  USD,,Rueda de prensa del FOMC  , , , 
16 de marzo de 2022",22:45,  NZD,,PIB (Trimestral) (4T),"3,0%","3,2%","-3,7%"
17 de marzo de 2022",01:30,  AUD,,Cambio del empleo (Feb),"77,4K","37,0K","12,9K"
17 de marzo de 2022",10:30,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
17 de marzo de 2022",11:00,  EUR,,IPC en la zona euro (Anual) (Feb),"5,9%","5,8%","5,8%"
17 de marzo de 2022",13:00,  GBP,,Decisión de tipos de interés (Mar),"0,75%","0,75%","0,50%"
17 de marzo de 2022",13:30,  USD,,Permisos de construcción (Feb),"1,859M","1,850M","1,895M"
17 de marzo de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,214K,220K,229K
17 de marzo de 2022",13:30,  USD,,Índice manufacturero de la Fed de Filadelfia (Mar),"27,4","15,0","16,0"
18 de marzo de 2022",04:00,  JPY,,Declaraciones de política monetaria del BoJ  , , , 
18 de marzo de 2022",07:30,  JPY,,Rueda de prensa del Banco de Japón  , , , 
18 de marzo de 2022",13:30,  CAD,,Ventas minoristas subyacentes (Mensual) (Ene),"2,5%","2,4%","-2,7%"
18 de marzo de 2022",15:00,  USD,,Ventas de viviendas de segunda mano (Feb),"6,02M","6,10M","6,49M"
21 de marzo de 2022",02:15,  CNY,,Tasa de préstamo preferencial del PBoC,"3,70%", ,"3,70%"
21 de marzo de 2022",08:30,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
21 de marzo de 2022",17:30,  USD,,"Declaraciones Powell, presidente de la Fed  ", , , 
22 de marzo de 2022",12:00,  BRL,,Actas de la reunión del CMP del Banco Central de Brasil  , , , 
22 de marzo de 2022",14:15,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
23 de marzo de 2022",08:00,  GBP,,IPC (Anual) (Feb),"6,2%","5,9%","5,5%"
23 de marzo de 2022",13:00,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
23 de marzo de 2022",13:00,  USD,,"Declaraciones Powell, presidente de la Fed  ", , , 
23 de marzo de 2022",13:30,  GBP,,Publicación de los presupuestos anuales  , , , 
23 de marzo de 2022",15:00,  USD,,Ventas de viviendas nuevas (Feb),772K,810K,788K
23 de marzo de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"-2,508M","0,114M","4,345M"
23 de marzo de 2022",08:00,  GBP,,IPC (Anual) (Feb),"6,2%","5,9%","5,5%"
23 de marzo de 2022",13:00,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
23 de marzo de 2022",13:00,  USD,,"Declaraciones Powell, presidente de la Fed  ", , , 
23 de marzo de 2022",13:30,  GBP,,Publicación de los presupuestos anuales  , , , 
23 de marzo de 2022",15:00,  USD,,Ventas de viviendas nuevas (Feb),772K,810K,788K
23 de marzo de 2022",15:30,  USD,,Inventarios de petróleo crudo de la AIE,"-2,508M","0,114M","4,345M"
24 de marzo de 2022",09:30,  CHF,,Decisión de tipos de interés (1T),"-0,75%","-0,75%","-0,75%"
24 de marzo de 2022",09:30,  CHF,,Evaluación de política monetaria del SNB  , , , 
24 de marzo de 2022",09:30,  EUR,,PMI manufacturero de Alemania (Mar)  ,"57,6","55,8","58,4"
24 de marzo de 2022",10:30,  GBP,,PMI compuesto  ,"59,7","58,7","59,9"
24 de marzo de 2022",10:30,  GBP,,PMI manufacturero  ,"55,5","57,0","58,0"
24 de marzo de 2022",10:30,  GBP,,PMI de servicios  ,"61,0","58,0","60,5"
24 de marzo de 2022",10:30,  CHF,,Rueda de prensa del SNB  , , , 
24 de marzo de 2022",11:00,  EUR,,Cumbre de líderes de la UE  , , , 
24 de marzo de 2022",13:30,  USD,,Pedidos de bienes duraderos (subyacente) (Mensual) (Feb),"-0,6%","0,6%","0,8%"
24 de marzo de 2022",13:30,  USD,,Nuevas peticiones de subsidio por desempleo,187K,212K,215K
25 de marzo de 2022",08:00,  GBP,,Ventas minoristas (Mensual) (Feb),"-0,3%","0,6%","1,9%"
25 de marzo de 2022",10:00,  EUR,,Índice Ifo de confianza empresarial en Alemania (Mar),"90,8","94,2","98,5"
25 de marzo de 2022",11:00,  EUR,,Cumbre de líderes de la UE  , , , 
25 de marzo de 2022",15:00,  USD,,Venta de viviendas pendientes (Mensual) (Feb),"-4,1%","1,0%","-5,8%"
28 de marzo de 2022",12:00,  GBP,,Comparecencia del gob Bailey del BoE  , , , 
29 de marzo de 2022",01:30,  AUD,,Ventas minoristas (Mensual) (Feb)  ,"1,8%","1,0%","1,8%"
29 de marzo de 2022",15:00,  USD,,Confianza del consumidor de The Conference Board (Mar),"107,2","107,0","105,7"
29 de marzo de 2022",15:00,  USD,,Encuesta JOLTs de ofertas de empleo (Feb),"11,266M","11,000M","11,283M"
30 de marzo de 2022",09:00,  EUR,,"Comparecencia de Lagarde, presidenta del BCE  ", , , 
30 de marzo de 2022",13:00,  EUR,,IPC de Alemania (Anual) (Mar)  ,"7,3%","6,3%","5,1%"
30 de marzo de 2022",13:15,  USD,,Cambio del empleo no agrícola ADP (Mar),455K,450K,486K
30 de marzo de 2022",13:30,  USD,,PIB (Trimestral) (4T),"6,9%","7,1%","7,0%"
